alert_encoded,mmi,cdi,magnitude,sig,depth
0,0.060150674830748964,0.4633225474142467,-0.3800350969579451,0.3593561763432879,-0.21081960239104203
0,0.060150674830748964,-0.8734304071469187,-0.8527268000468538,-0.21806560295799518,-0.33362596942068645
0,0.060150674830748964,0.017738229227191607,-0.14368924541349182,-0.041631170393714244,-0.2580528204793668
1,1.5271263561398956,0.9089068656013018,1.7470775669421406,-1.7097385328196433,-0.29583939495002665
2,1.5271263561398956,0.9089068656013018,-0.14368924541349182,0.5839090905160091,-0.3903058311266762
3,-0.6733371658238243,-0.42784608895986354,-0.3800350969579451,-1.7738965082975635,0.7999712646991084
0,-2.140312847132971,-0.42784608895986354,-1.0890726515913092,-0.3143025661748757,1.5179161796416452
0,-1.4068250064783976,0.017738229227191607,-0.8527268000468538,-1.0521192841709597,-0.22971288962637193
0,-0.6733371658238243,0.017738229227191607,-0.8527268000468538,-1.0681587780404398,-0.2580528204793668
0,-0.6733371658238243,0.017738229227191607,-0.3800350969579451,-0.378460541652796,-0.23915953324403688
0,-2.8738006877875444,-1.3190147253339737,1.7470775669421406,-1.0521192841709597,-0.2580528204793668
0,0.060150674830748964,-1.7645990435210288,0.3290024576754168,0.6641065598634096,1.1872836530233717
0,0.060150674830748964,0.017738229227191607,0.09265660613096145,-0.47469750486967655,0.6960581849047939
0,-2.140312847132971,-1.7645990435210288,-1.0890726515913092,-1.3568696676910814,-0.3903058311266762
0,-0.6733371658238243,-0.8734304071469187,-0.8527268000468538,-0.6511319374339575,-0.050226660890737754
0,-0.6733371658238243,-1.7645990435210288,-1.3254185031357624,-1.7097385328196433,-0.3619659002736813
1,0.060150674830748964,0.4633225474142467,-0.8527268000468538,-0.16994712134955492,0.03479313166824686
0,-0.6733371658238243,0.4633225474142467,-1.0890726515913092,0.1187637683010866,0.3181924401981956
0,-1.4068250064783976,0.4633225474142467,-0.3800350969579451,-0.3143025661748757,-0.2863927513323617
0,0.060150674830748964,-1.3190147253339737,0.3290024576754168,1.1132123882088518,-0.27694610771469674
0,-2.8738006877875444,-2.210183361708084,-0.8527268000468538,-1.0681587780404398,5.202107190530978
0,-2.140312847132971,-0.8734304071469187,1.274385863853232,-1.886172965383924,5.372146775648948
0,-1.4068250064783976,-0.42784608895986354,1.274385863853232,-0.9077638393456389,5.239893765001638
0,-0.6733371658238243,-0.8734304071469187,-0.6163809485024004,-0.6832109251729177,-0.3714125438913463
1,0.060150674830748964,0.017738229227191607,-1.3254185031357624,0.07064528669264636,-0.38085918750901127
0,-2.140312847132971,-0.8734304071469187,-0.8527268000468538,-0.8917243454761588,-0.3714125438913463
0,-0.6733371658238243,-0.8734304071469187,-0.3800350969579451,-0.21806560295799518,-0.3903058311266762
0,-0.6733371658238243,-0.42784608895986354,-0.3800350969579451,0.05460579282316627,-0.3714125438913463
0,-2.140312847132971,0.017738229227191607,-1.0890726515913092,-1.3247906799521212,-0.3903058311266762
0,0.060150674830748964,0.017738229227191607,-0.6163809485024004,1.337765302381573,-0.050226660890737754
0,0.060150674830748964,-0.8734304071469187,-1.3254185031357624,-1.6135015696027628,-0.29583939495002665
1,0.060150674830748964,0.4633225474142467,1.0380400123087787,-1.2445932106047208,1.6974024083772794
0,-0.6733371658238243,-0.42784608895986354,0.09265660613096145,0.3593561763432879,0.7905246210814435
0,0.060150674830748964,0.017738229227191607,-1.0890726515913092,-1.3889486554300416,-0.31473268218535655
0,0.060150674830748964,-0.8734304071469187,-1.0890726515913092,1.0009359311224915,-0.1541397406850523
0,0.060150674830748964,-0.8734304071469187,-0.8527268000468538,-0.6350924435644774,-0.26749946409703174
0,0.060150674830748964,-0.42784608895986354,-1.3254185031357624,-1.6135015696027628,-0.22971288962637193
